scenario,scenario_label,target,stage,model,metric,train_mean,cv_mean,cv_std,gap,n_features,best_params
full_no_macro,Completo sem macro,principal,tuned,random_forest_balanced,precision,0.7722167386593852,0.7428035250964449,0.013242832844919252,0.029413213562940355,32,"{""model__max_depth"": ""6"", ""model__min_samples_leaf"": ""5""}"
full_no_macro,Completo sem macro,principal,tuned,random_forest_balanced,recall,0.834509023102936,0.798756408304147,0.030761675778975865,0.035752614798788995,32,"{""model__max_depth"": ""6"", ""model__min_samples_leaf"": ""5""}"
full_no_macro,Completo sem macro,principal,tuned,random_forest_balanced,f1,0.8021255400433264,0.769499598220617,0.01778295810614584,0.03262594182270939,32,"{""model__max_depth"": ""6"", ""model__min_samples_leaf"": ""5""}"
full_no_macro,Completo sem macro,principal,tuned,random_forest_balanced,f2,0.8212388470406327,0.786720645839986,0.02495322466845831,0.03451820120064664,32,"{""model__max_depth"": ""6"", ""model__min_samples_leaf"": ""5""}"
full_no_macro,Completo sem macro,principal,tuned,random_forest_balanced,roc_auc,0.9320093618142886,0.9071597768725927,0.009823220955865193,0.024849584941695868,32,"{""model__max_depth"": ""6"", ""model__min_samples_leaf"": ""5""}"
full_no_macro,Completo sem macro,principal,tuned,hist_gradient_boosting,accuracy,0.9845769121148817,0.8640220959924957,0.013679512179373427,0.12055481612238605,32,"{""model__learning_rate"": ""0.05"", ""model__max_iter"": ""200""}"
full_no_macro,Completo sem macro,principal,tuned,hist_gradient_boosting,precision,0.9929591653757569,0.8336121495858002,0.01873453959986884,0.1593470157899567,32,"{""model__learning_rate"": ""0.05"", ""model__max_iter"": ""200""}"
full_no_macro,Completo sem macro,principal,tuned,hist_gradient_boosting,recall,0.9587541480989856,0.7203136896604233,0.040828789172823905,0.23844045843856232,32,"{""model__learning_rate"": ""0.05"", ""model__max_iter"": ""200""}"
full_no_macro,Completo sem macro,principal,tuned,hist_gradient_boosting,f1,0.9755531990306858,0.7722743059256839,0.02703561660502984,0.2032788931050019,32,"{""model__learning_rate"": ""0.05"", ""model__max_iter"": ""200""}"
full_no_macro,Completo sem macro,principal,tuned,hist_gradient_boosting,f2,0.9654030077802223,0.7401246610067105,0.03546417857467681,0.22527834677351177,32,"{""model__learning_rate"": ""0.05"", ""model__max_iter"": ""200""}"
full_no_macro,Completo sem macro,principal,tuned,hist_gradient_boosting,roc_auc,0.9991755556141013,0.9055935576881161,0.008091209634696533,0.0935819979259852,32,"{""model__learning_rate"": ""0.05"", ""model__max_iter"": ""200""}"
early_warning,Early Warning,sensibilidade,default,dummy_prior,accuracy,0.6069592961574306,0.6069596524869879,0.00048056979611001973,-3.56329557305024e-07,24,{}
early_warning,Early Warning,sensibilidade,default,dummy_prior,precision,0.0,0.0,0.0,0.0,24,{}
early_warning,Early Warning,sensibilidade,default,dummy_prior,recall,0.0,0.0,0.0,0.0,24,{}
early_warning,Early Warning,sensibilidade,default,dummy_prior,f1,0.0,0.0,0.0,0.0,24,{}
early_warning,Early Warning,sensibilidade,default,dummy_prior,f2,0.0,0.0,0.0,0.0,24,{}
early_warning,Early Warning,sensibilidade,default,dummy_prior,roc_auc,0.5,0.5,0.0,0.0,24,{}
early_warning,Early Warning,sensibilidade,default,logistic,accuracy,0.8922497504000437,0.8865135209173092,0.008200098706534003,0.005736229482734556,24,{}
early_warning,Early Warning,sensibilidade,default,logistic,precision,0.9111142762333,0.901629619877164,0.01798206306357626,0.009484656356136045,24,{}
early_warning,Early Warning,sensibilidade,default,logistic,recall,0.8043241364052969,0.7987767118420385,0.015132348153591631,0.005547424563258407,24,{}
early_warning,Early Warning,sensibilidade,default,logistic,f1,0.8543850305890709,0.8469203998988682,0.01103933796171286,0.007464630690202645,24,{}
early_warning,Early Warning,sensibilidade,default,logistic,f2,0.8236255656459971,0.8173263375622337,0.012668949709648013,0.006299228083763375,24,{}
early_warning,Early Warning,sensibilidade,default,logistic,roc_auc,0.9421635961855042,0.9350175349487874,0.010070609878724336,0.007146061236716794,24,{}
early_warning,Early Warning,sensibilidade,default,logistic_balanced,accuracy,0.8898775250625709,0.8833514655813408,0.007525199734909555,0.006526059481230084,24,{}
early_warning,Early Warning,sensibilidade,default,logistic_balanced,precision,0.8673123451998377,0.8622407036214534,0.02082543342681786,0.005071641578384245,24,{}
early_warning,Early Warning,sensibilidade,default,logistic_balanced,recall,0.8498495622767928,0.8380132988173189,0.021059401190951427,0.011836263459473861,24,{}
early_warning,Early Warning,sensibilidade,default,logistic_balanced,f1,0.8584869050555654,0.8495505148622888,0.009383278962685575,0.008936390193276522,24,{}
early_warning,Early Warning,sensibilidade,default,logistic_balanced,f2,0.8532823377067658,0.8424934376631606,0.01476676555003241,0.01078890004360511,24,{}
early_warning,Early Warning,sensibilidade,default,logistic_balanced,roc_auc,0.9426578411179903,0.934942851658351,0.010548767094532766,0.007714989459639332,24,{}
early_warning,Early Warning,sensibilidade,default,random_forest,accuracy,1.0,0.8813751809963606,0.005607444613609791,0.11862481900363941,24,{}
early_warning,Early Warning,sensibilidade,default,random_forest,precision,1.0,0.8948263442157985,0.015221034106546063,0.10517365578420146,24,{}
early_warning,Early Warning,sensibilidade,default,random_forest,recall,1.0,0.7917516877315871,0.020234309162254042,0.2082483122684129,24,{}
early_warning,Early Warning,sensibilidade,default,random_forest,f1,1.0,0.8398198706987892,0.008933328597090427,0.16018012930121084,24,{}
early_warning,Early Warning,sensibilidade,default,random_forest,f2,1.0,0.8102401321077423,0.015607311707297589,0.18975986789225774,24,{}
early_warning,Early Warning,sensibilidade,default,random_forest,roc_auc,1.0,0.931175429346251,0.007233606432410484,0.06882457065374903,24,{}
early_warning,Early Warning,sensibilidade,default,random_forest_balanced,accuracy,1.0,0.8786083825773883,0.0071318981630779914,0.12139161742261173,24,{}
early_warning,Early Warning,sensibilidade,default,random_forest_balanced,precision,1.0,0.8903751576562751,0.012248104295102886,0.10962484234372494,24,{}
early_warning,Early Warning,sensibilidade,default,random_forest_balanced,recall,1.0,0.7887366123547028,0.027853901129397646,0.21126338764529717,24,{}
early_warning,Early Warning,sensibilidade,default,random_forest_balanced,f1,1.0,0.8360298405620755,0.012717622324268249,0.16397015943792448,24,{}
early_warning,Early Warning,sensibilidade,default,random_forest_balanced,f2,1.0,0.8069083341846165,0.022126995317913043,0.1930916658153835,24,{}
early_warning,Early Warning,sensibilidade,default,random_forest_balanced,roc_auc,1.0,0.9311432710553722,0.0078071641128606905,0.0688567289446278,24,{}
early_warning,Early Warning,sensibilidade,default,hist_gradient_boosting,accuracy,0.9919933120888439,0.8813767463702892,0.0032805438755871743,0.11061656571855472,24,{}
early_warning,Early Warning,sensibilidade,default,hist_gradient_boosting,precision,0.9994851858416169,0.8963173378827495,0.008834386328494696,0.10316784795886746,24,{}
early_warning,Early Warning,sensibilidade,default,hist_gradient_boosting,recall,0.9801333712588096,0.7897467133648038,0.013872510199695643,0.19038665789400577,24,{}
early_warning,Early Warning,sensibilidade,default,hist_gradient_boosting,f1,0.9897061554396668,0.8395242210837649,0.005677939408793887,0.15018193435590188,24,{}
early_warning,Early Warning,sensibilidade,default,hist_gradient_boosting,f2,0.98393818684753,0.8089046803981483,0.010688783378563396,0.17503350644938165,24,{}
early_warning,Early Warning,sensibilidade,default,hist_gradient_boosting,roc_auc,0.9999496241785,0.922489491513766,0.015039609953666605,0.07746013266473395,24,{}
full,Completo,sensibilidade,default,dummy_prior,accuracy,0.6069592961574306,0.6069596524869879,0.00048056979611001973,-3.56329557305024e-07,35,{}
full,Completo,sensibilidade,default,dummy_prior,precision,0.0,0.0,0.0,0.0,35,{}
full,Completo,sensibilidade,default,dummy_prior,recall,0.0,0.0,0.0,0.0,35,{}
full,Completo,sensibilidade,default,dummy_prior,f1,0.0,0.0,0.0,0.0,35,{}
full,Completo,sensibilidade,default,dummy_prior,f2,0.0,0.0,0.0,0.0,35,{}
full,Completo,sensibilidade,default,dummy_prior,roc_auc,0.5,0.5,0.0,0.0,35,{}
full,Completo,sensibilidade,default,logistic,accuracy,0.9171607540947093,0.9106359331585333,0.0034175875505459094,0.006524820936176012,35,{}
full,Completo,sensibilidade,default,logistic,precision,0.9399917259585097,0.9331229216073078,0.017325247382680976,0.0068688043512018515,35,{}
full,Completo,sensibilidade,default,logistic,recall,0.843058373629152,0.8330034008425967,0.02040386864805456,0.010054972786555316,35,{}
full,Completo,sensibilidade,default,logistic,f1,0.8888786453496499,0.8798442773138344,0.005691109248325179,0.009034368035815477,35,{}
full,Completo,sensibilidade,default,logistic,f2,0.8608052826030992,0.85104813376749,0.01440224660705976,0.009757148835609186,35,{}
full,Completo,sensibilidade,default,logistic,roc_auc,0.9572882661520168,0.9491977539789891,0.00816956163906625,0.008090512173027697,35,{}
full,Completo,sensibilidade,default,logistic_balanced,accuracy,0.9101424527030064,0.9027315775055766,0.00968411056461248,0.007410875197429778,35,{}
full,Completo,sensibilidade,default,logistic_balanced,precision,0.8953402924245548,0.8835427545429372,0.016362952277511212,0.011797537881617637,35,{}
full,Completo,sensibilidade,default,logistic_balanced,recall,0.8734923042887391,0.8672097863052637,0.02070195857513804,0.006282517983475455,35,{}
full,Completo,sensibilidade,default,logistic_balanced,f1,0.88427013708652,0.8750861761344085,0.012877030635764453,0.009183960952111492,35,{}
full,Completo,sensibilidade,default,logistic_balanced,f2,0.8777691552687645,0.8702924434061939,0.016758407525266646,0.007476711862570595,35,{}
full,Completo,sensibilidade,default,logistic_balanced,roc_auc,0.957745802692606,0.9492349054852124,0.008313629785281242,0.00851089720739362,35,{}
full,Completo,sensibilidade,default,random_forest,accuracy,1.0,0.8995640433608578,0.006557907316256478,0.10043595663914218,35,{}
full,Completo,sensibilidade,default,random_forest,precision,1.0,0.9238072484987929,0.02549146308130929,0.07619275150120708,35,{}
full,Completo,sensibilidade,default,random_forest,recall,1.0,0.8128775189076697,0.029193617601363152,0.18712248109233032,35,{}
full,Completo,sensibilidade,default,random_forest,f1,1.0,0.8640148459079479,0.010359559925194266,0.13598515409205214,35,{}
full,Completo,sensibilidade,default,random_forest,f2,1.0,0.8324311819942796,0.021408981849535897,0.16756881800572043,35,{}
full,Completo,sensibilidade,default,random_forest,roc_auc,1.0,0.946618394509315,0.007773767173270868,0.05338160549068505,35,{}
full,Completo,sensibilidade,default,random_forest_balanced,accuracy,1.0,0.8995656087347866,0.004562558174126946,0.10043439126521336,35,{}
full,Completo,sensibilidade,default,random_forest_balanced,precision,1.0,0.9253106944036487,0.019411580218970756,0.07468930559635134,35,{}
full,Completo,sensibilidade,default,random_forest_balanced,recall,1.0,0.810877620425359,0.02718270683114827,0.18912237957464095,35,{}
full,Completo,sensibilidade,default,random_forest_balanced,f1,1.0,0.8637082964541346,0.008664794858291514,0.1362917035458654,35,{}
full,Completo,sensibilidade,default,random_forest_balanced,f2,1.0,0.8310923087970853,0.02008777723822629,0.1689076912029147,35,{}
full,Completo,sensibilidade,default,random_forest_balanced,roc_auc,1.0,0.947707560273648,0.005992049556424952,0.052292439726352,35,{}
full,Completo,sensibilidade,default,hist_gradient_boosting,accuracy,0.9992091442482597,0.9011442883418777,0.007214847155557922,0.09806485590638203,35,{}
full,Completo,sensibilidade,default,hist_gradient_boosting,precision,1.0,0.9163577359083084,0.01072361732561429,0.08364226409169162,35,{}
full,Completo,sensibilidade,default,hist_gradient_boosting,recall,0.9979877374292847,0.823942947058525,0.022920853129637184,0.1740447903707597,35,{}
full,Completo,sensibilidade,default,hist_gradient_boosting,f1,0.9989926012469281,0.8674325449577479,0.011283547812504716,0.13156005628918022,35,{}
full,Completo,sensibilidade,default,hist_gradient_boosting,f2,0.9983893794917325,0.8407506956155583,0.018343342920273495,0.1576386838761742,35,{}
full,Completo,sensibilidade,default,hist_gradient_boosting,roc_auc,0.9999977465019565,0.943986837752081,0.0053308954911879935,0.056010908749875465,35,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,dummy_prior,accuracy,0.6069592961574306,0.6069596524869879,0.00048056979611001973,-3.56329557305024e-07,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,dummy_prior,precision,0.0,0.0,0.0,0.0,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,dummy_prior,recall,0.0,0.0,0.0,0.0,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,dummy_prior,f1,0.0,0.0,0.0,0.0,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,dummy_prior,f2,0.0,0.0,0.0,0.0,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,dummy_prior,roc_auc,0.5,0.5,0.0,0.0,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,logistic,accuracy,0.8776198226326104,0.8675372754666771,0.008088403272390614,0.010082547165933264,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,logistic,precision,0.8873902891362043,0.8739002051108274,0.01896311168316679,0.01349008402537688,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,logistic,recall,0.7887339211782182,0.7756763616060098,0.027096012687165067,0.013057559572208333,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,logistic,f1,0.8351483672775288,0.821355196490295,0.01295799504599179,0.013793170787233855,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,logistic,f2,0.8066644380820469,0.7932202143813549,0.021178541271367958,0.013444223700691982,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,logistic,roc_auc,0.9297519314557752,0.9223923552881044,0.012709496146127045,0.0073595761676708005,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,logistic_balanced,accuracy,0.8709966804671183,0.8635847062967166,0.01800978732799985,0.007411974170401736,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,logistic_balanced,precision,0.8359918066980268,0.8289838327590833,0.028766385242061914,0.007007973938943479,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,logistic_balanced,recall,0.8357678328750673,0.8239886300187808,0.036765939955140145,0.01177920285628653,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,logistic_balanced,f1,0.8358561765574294,0.825861605389483,0.024051183688423513,0.009994571167946442,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,logistic_balanced,f2,0.8357975497893083,0.8245895968775235,0.030350463637064305,0.01120795291178478,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,logistic_balanced,roc_auc,0.930296948038906,0.9223435970362788,0.01299283702523318,0.007953351002627174,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,random_forest,accuracy,1.0,0.8596305717528274,0.009403733758748917,0.14036942824717258,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,random_forest,precision,1.0,0.8761202381930783,0.015591651537347796,0.12387976180692173,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,random_forest,recall,1.0,0.7495304806862596,0.03422137821822272,0.2504695193137404,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,random_forest,f1,1.0,0.8072137818642966,0.017053410835023965,0.1927862181357034,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,random_forest,f2,1.0,0.7714579094693571,0.027845849711488357,0.2285420905306429,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,random_forest,roc_auc,1.0,0.9177945133160952,0.008803597315973312,0.08220548668390482,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,random_forest_balanced,accuracy,1.0,0.8580503267718076,0.009582042595767785,0.1419496732281924,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,random_forest_balanced,precision,1.0,0.8751515221656463,0.010731260961344977,0.12484847783435371,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,random_forest_balanced,recall,1.0,0.7455053042992741,0.030674362362539096,0.2544946957007259,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,random_forest_balanced,f1,1.0,0.8046912257183447,0.01676669517619923,0.19530877428165527,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,random_forest_balanced,f2,1.0,0.7680183327742001,0.025546394027503305,0.23198166722579994,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,random_forest_balanced,roc_auc,1.0,0.9170374873082221,0.010164637379905302,0.0829625126917779,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,hist_gradient_boosting,accuracy,0.9910042905792867,0.855287441787657,0.015762327473322665,0.1357168487916297,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,hist_gradient_boosting,precision,0.9984602014363506,0.8600175673636039,0.018384500029560064,0.1384426340727467,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,hist_gradient_boosting,recall,0.9786214089314498,0.754565758083346,0.029094045285649933,0.22405565084810375,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,hist_gradient_boosting,f1,0.9884371206840882,0.8036863330876832,0.022898878631218617,0.18475078759640495,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,hist_gradient_boosting,f2,0.9825232421207962,0.7734436076395683,0.02665802553204703,0.2090796344812279,22,{}
early_warning_no_financial,Early Warning sem financeiras,sensibilidade,default,hist_gradient_boosting,roc_auc,0.9998840707028063,0.910291942719553,0.018603487737450162,0.08959212798325322,22,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,dummy_prior,accuracy,0.6069592961574306,0.6069596524869879,0.00048056979611001973,-3.56329557305024e-07,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,dummy_prior,precision,0.0,0.0,0.0,0.0,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,dummy_prior,recall,0.0,0.0,0.0,0.0,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,dummy_prior,f1,0.0,0.0,0.0,0.0,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,dummy_prior,f2,0.0,0.0,0.0,0.0,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,dummy_prior,roc_auc,0.5,0.5,0.0,0.0,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,logistic,accuracy,0.8905691758219214,0.8841435447892616,0.002971583595683896,0.0064256310326598065,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,logistic,precision,0.902397100549049,0.8964691831016876,0.014713597678322213,0.0059279174473614304,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,logistic,recall,0.8091030624822224,0.7977767626008833,0.01091728236877414,0.011326299881339152,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,logistic,f1,0.853191834932689,0.8440693642846382,0.00310341849145227,0.009122470648050829,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,logistic,f2,0.8261770738330478,0.8156342656845463,0.007075438285375479,0.010542808148501503,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,logistic,roc_auc,0.940866116376651,0.934398574651959,0.009129830327282637,0.006467541724691994,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,logistic_balanced,accuracy,0.8884932954814104,0.8809783587054358,0.01073437540315492,0.00751493677597459,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,logistic_balanced,precision,0.8668603692868035,0.8606217812348611,0.022295502351576534,0.00623858805194244,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,logistic_balanced,recall,0.8463288138807243,0.8329678696512867,0.025928468491535486,0.013360944229437677,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,logistic_balanced,f1,0.8564586283473552,0.8461190580984331,0.014153339498178596,0.01033957024892207,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,logistic_balanced,f2,0.8503488476027524,0.8380724552605854,0.01986737476232902,0.012276392342167042,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,logistic_balanced,roc_auc,0.9412675450367607,0.9341337027651335,0.009483446591009121,0.0071338422716271666,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,random_forest,accuracy,1.0,0.8813790944311822,0.00906176410597002,0.11862090556881777,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,random_forest,precision,1.0,0.8873620118901983,0.0068373747089996145,0.11263798810980175,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,random_forest,recall,1.0,0.7998274199279224,0.02628786014126963,0.2001725800720776,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,random_forest,f1,1.0,0.841063693837472,0.014548897799145297,0.15893630616252796,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,random_forest,f2,1.0,0.8157743495654877,0.021841529650237782,0.18422565043451233,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,random_forest,roc_auc,1.0,0.9287920287781155,0.007965852332285169,0.07120797122188449,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,random_forest_balanced,accuracy,1.0,0.8805885805971903,0.007083484546329829,0.11941141940280975,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,random_forest_balanced,precision,1.0,0.8905975893983659,0.005887384764111983,0.10940241060163414,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,random_forest_balanced,recall,1.0,0.7937871174052078,0.020865864001094213,0.2062128825947922,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,random_forest_balanced,f1,1.0,0.8392362318548786,0.011380730047896982,0.1607637681451214,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,random_forest_balanced,f2,1.0,0.8113282586913586,0.01729108835660297,0.1886717413086414,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,random_forest_balanced,roc_auc,1.0,0.9306475538948981,0.007122119304979716,0.06935244610510194,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,hist_gradient_boosting,accuracy,0.9882364175616771,0.883354596329198,0.006468141647680305,0.10488182123247913,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,hist_gradient_boosting,precision,0.9974216570331971,0.8949522856901065,0.009346712878233712,0.10246937134309053,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,hist_gradient_boosting,recall,0.972584937264941,0.7967869651286736,0.010702343224250292,0.17579797213626736,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,hist_gradient_boosting,f1,0.9848451836975102,0.8429908204431008,0.008866347977021008,0.14185436325440937,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,hist_gradient_boosting,f2,0.9774518632573294,0.8146409227841641,0.009843403069569535,0.16281094047316524,21,{}
early_warning_no_macro,Early Warning sem macro,sensibilidade,default,hist_gradient_boosting,roc_auc,0.9997687616580434,0.9240291874930868,0.011255389821494943,0.07573957416495658,21,{}
full_no_macro,Completo sem macro,sensibilidade,default,dummy_prior,accuracy,0.6069592961574306,0.6069596524869879,0.00048056979611001973,-3.56329557305024e-07,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,dummy_prior,precision,0.0,0.0,0.0,0.0,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,dummy_prior,recall,0.0,0.0,0.0,0.0,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,dummy_prior,f1,0.0,0.0,0.0,0.0,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,dummy_prior,f2,0.0,0.0,0.0,0.0,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,dummy_prior,roc_auc,0.5,0.5,0.0,0.0,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,logistic,accuracy,0.9159743971990097,0.9066817986146442,0.00491767806730459,0.009292598584365597,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,logistic,precision,0.9379028500845857,0.9267198444830024,0.017222794190051634,0.011183005601583362,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,logistic,recall,0.84205271641225,0.8289782244556114,0.02892734759788666,0.013074491956638568,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,logistic,f1,0.8873313599537653,0.8745292877451828,0.00919522620969156,0.012802072208582538,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,logistic,f2,0.8595844783752608,0.8464902038169694,0.021280496542053013,0.013094274558291374,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,logistic,roc_auc,0.9561613789246151,0.9487849539541223,0.007284438747489694,0.007376424970492734,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,logistic_balanced,accuracy,0.9091537242658049,0.9058944155285094,0.006878989110247683,0.0032593087372955187,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,logistic_balanced,precision,0.8900604237292027,0.8885792475751829,0.016400995383407883,0.0014811761540197699,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,logistic_balanced,recall,0.8772655731487626,0.8702248616821482,0.017782233864425557,0.007040711466614447,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,logistic_balanced,f1,0.8835969669424216,0.8790573388898647,0.008837345077538214,0.004539628052556921,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,logistic_balanced,f2,0.879782624402021,0.8736772246128892,0.013064650371201494,0.006105399789131827,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,logistic_balanced,roc_auc,0.9565345601051372,0.9487792828519263,0.007553281305492431,0.0077552772532109016,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,random_forest,accuracy,1.0,0.903125269048644,0.004296740146368571,0.09687473095135601,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,random_forest,precision,1.0,0.9259620178447232,0.017604968705078734,0.0740379821552768,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,random_forest,recall,1.0,0.8199431500939038,0.02727644300538091,0.18005684990609616,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,random_forest,f1,1.0,0.8691502812479314,0.00865230898730693,0.13084971875206863,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,random_forest,f2,1.0,0.8388264839717005,0.02030562003196831,0.16117351602829955,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,random_forest,roc_auc,1.0,0.9485691627287227,0.007343317668028793,0.051430837271277285,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,random_forest_balanced,accuracy,1.0,0.9015426760067312,0.006413174982716835,0.09845732399326879,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,random_forest_balanced,precision,1.0,0.9227722049300674,0.01966055648396077,0.0772277950699326,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,random_forest_balanced,recall,1.0,0.8189279731993299,0.026875941199506294,0.18107202680067014,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,random_forest_balanced,f1,1.0,0.8671874255887861,0.010449948940447063,0.13281257441121386,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,random_forest_balanced,f2,1.0,0.8374575652814558,0.020221790837575946,0.16254243471854424,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,random_forest_balanced,roc_auc,1.0,0.9487768854472078,0.007221861187943356,0.05122311455279216,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,hist_gradient_boosting,accuracy,0.9976275792809567,0.9035197432786758,0.004016785493495344,0.0941078360022809,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,hist_gradient_boosting,precision,0.998235504453244,0.918023920878684,0.012145732569046469,0.08021158357456004,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,hist_gradient_boosting,recall,0.9957245346227996,0.8289833003400842,0.021006519528058865,0.16674123428271548,32,{}
full_no_macro,Completo sem macro,sensibilidade,default,hist_gradient_boosting,f1,0.9969782800005416,0.8709267881561793,0.007248989224954066,0.12605149184436226,32,{}
